source_url,target_url,anchor_text,alt_text,nofollow,path_type
"https://edhfilmgroup.com/armored-panels-riot-glass/","https://edhfilmgroup.com/armored-panels-riot-glass/","Oklahoma","","false","3"
"https://edhfilmgroup.com/armored-panels-riot-glass/","https://edhfilmgroup.com/armored-panels-riot-glass/","Texas","","false","3"
"https://edhfilmgroup.com/armored-panels-riot-glass/","https://edhfilmgroup.com/armored-panels-riot-glass/","Iowa","","false","3"
"https://edhfilmgroup.com/armored-panels-riot-glass/","https://edhfilmgroup.com/armored-panels-riot-glass/","Products","","false","3"
"https://edhfilmgroup.com/armored-panels-riot-glass/","https://edhfilmgroup.com/armored-panels-riot-glass/","Missouri","","false","3"
"https://edhfilmgroup.com/armored-panels-riot-glass/","https://edhfilmgroup.com/armored-panels-riot-glass/","Oklahoma","","false","3"
"https://edhfilmgroup.com/armored-panels-riot-glass/","https://edhfilmgroup.com/armored-panels-riot-glass/","Texas","","false","3"
"https://edhfilmgroup.com/armored-panels-riot-glass/","https://edhfilmgroup.com/armored-panels-riot-glass/","Iowa","","false","3"
"https://edhfilmgroup.com/armored-panels-riot-glass/","https://edhfilmgroup.com/armored-panels-riot-glass/","Products","","false","3"
"https://edhfilmgroup.com/armored-panels-riot-glass/","https://edhfilmgroup.com/armored-panels-riot-glass/","","","false","3"
"https://edhfilmgroup.com/armored-panels-riot-glass/","https://edhfilmgroup.com/armored-panels-riot-glass/","","","false","3"
"https://edhfilmgroup.com/armored-panels-riot-glass/","https://edhfilmgroup.com/armored-panels-riot-glass/","","","false","3"
"https://edhfilmgroup.com/armored-panels-riot-glass/","https://edhfilmgroup.com/armored-panels-riot-glass/","","","false","3"
"https://edhfilmgroup.com/products/security-window-film/","https://edhfilmgroup.com/armored-panels-riot-glass/","Learn More","","false","2"
