source_url,target_url,anchor_text,alt_text,nofollow,path_type
"https://campbellwindowfilm.com/sitemap/","https://campbellwindowfilm.com/transaction-window/","Why Transaction Window Security Matters","","false","2"
"https://campbellwindowfilm.com/transaction-window/","https://campbellwindowfilm.com/transaction-window/","Resources","","false","3"
"https://campbellwindowfilm.com/transaction-window/","https://campbellwindowfilm.com/transaction-window/","Residential Services","","false","3"
"https://campbellwindowfilm.com/transaction-window/","https://campbellwindowfilm.com/transaction-window/","Commercial Services","","false","3"
"https://campbellwindowfilm.com/transaction-window/","https://campbellwindowfilm.com/transaction-window/","Services","","false","3"
"https://campbellwindowfilm.com/transaction-window/","https://campbellwindowfilm.com/transaction-window/","Products","","false","3"
"https://campbellwindowfilm.com/transaction-window/","https://campbellwindowfilm.com/transaction-window/","Resources","","false","3"
"https://campbellwindowfilm.com/transaction-window/","https://campbellwindowfilm.com/transaction-window/","Residential Services","","false","3"
"https://campbellwindowfilm.com/transaction-window/","https://campbellwindowfilm.com/transaction-window/","Commercial Services","","false","3"
"https://campbellwindowfilm.com/transaction-window/","https://campbellwindowfilm.com/transaction-window/","Services","","false","3"
"https://campbellwindowfilm.com/transaction-window/","https://campbellwindowfilm.com/transaction-window/","Products","","false","3"
"https://campbellwindowfilm.com/transaction-window/","https://campbellwindowfilm.com/transaction-window/","Skip to content","","false","3"
